Timestamp,Student ID,Class,Topic,Profile,Question,AI Response,Notes,Satisfaction (1-5),Difficulty (1-5),GPS Step (Truth),Auto Label,Student Hash,Thinking Time (minutes)
20/03/2026,HS0010,11A3,Hoán vị,typical,Giải thích hoán vị là gì?,"Ta nắm định nghĩa và công thức tổng quát, sau đó xác định n và k trong đề.",,4,3,G,G,4246c1d88bf71a9a5a6681c3d0edfc757ba19db2b803faf33f48e330ec219fa5,1574
20/03/2026,HS0010,11A3,Hoán vị,typical,"Em bị kẹt ở bước này, hướng dẫn em.",Em thử viết không gian mẫu/đếm số cách trước. Nếu kẹt ở bước nào nói mình biết.,,4,4,P,P,4246c1d88bf71a9a5a6681c3d0edfc757ba19db2b803faf33f48e330ec219fa5,7
20/03/2026,HS0068,11A3,Xác suất có điều kiện,typical,Kết quả cuối cùng của em hợp lý chưa?,"Mình không giải hộ, nhưng có thể đối chiếu kết quả và chỉ ra chỗ sai nếu có.",,5,2,S,S,6bdcc6316e043fce161ec9593e13e978ca5a7d1618af7fdbd0fcfbd57f858c7a,12
20/03/2026,HS0010,11A3,Hoán vị,typical,"Em ra kết quả 120, đúng không?",Mình sẽ kiểm tra logic và tính toán của em. Em ghi rõ lập luận và phép tính giúp mình.,,5,2,S,S,4246c1d88bf71a9a5a6681c3d0edfc757ba19db2b803faf33f48e330ec219fa5,7
20/03/2026,HS0049,11A1,Hoán vị,advanced,Hướng dẫn từng bước tính hoán vị n!,"Mình chia thành 3 bước: (1) xác định n,k (2) chọn công thức (3) thay số và tính. Em làm bước (1) trước nhé.",,5,1,P,P,483aa91ca40a6d22fb8c8202396f3f397a1e2804bfc7d647aac9e521ccccc0b2,0
20/03/2026,HS0034,11A3,Xác suất có điều kiện,typical,Kết quả cuối cùng của em hợp lý chưa?,Mình sẽ kiểm tra logic và tính toán của em. Em ghi rõ lập luận và phép tính giúp mình.,,4,2,S,S,e7e2ba006ff61dd21925157fb599257cf5e39b5dd7ecca5ba4513d2af160882a,23
20/03/2026,HS0049,11A1,Hoán vị,advanced,"Em ra kết quả 120, đúng không?",Mình sẽ kiểm tra logic và tính toán của em. Em ghi rõ lập luận và phép tính giúp mình.,,4,3,S,S,483aa91ca40a6d22fb8c8202396f3f397a1e2804bfc7d647aac9e521ccccc0b2,2
20/03/2026,HS0027,11A3,Chỉnh hợp,typical,Phân biệt chỉnh hợp và tổ hợp giúp em.,"Mình giải thích khái niệm và ý nghĩa trước nhé, rồi em thử áp dụng vào ví dụ.",,4,4,G,G,bfd33441eafe8d032dd98b4a7140eff78f69d8d45b168c5ef2943728afa1bf34,1151
20/03/2026,HS0027,11A3,Chỉnh hợp,typical,"Em bị kẹt ở bước chọn k từ n, gợi ý giúp.",Em thử viết không gian mẫu/đếm số cách trước. Nếu kẹt ở bước nào nói mình biết.,,3,2,P,P,bfd33441eafe8d032dd98b4a7140eff78f69d8d45b168c5ef2943728afa1bf34,22
20/03/2026,HS0007,11A2,Tổ hợp,struggling,"Diễn giải công thức C(n,k) theo cách dễ hiểu.","Ta nắm định nghĩa và công thức tổng quát, sau đó xác định n và k trong đề.",,3,3,G,G,3dbe015a45cd7030db802024cc279caa9c09ed9dfc44acff95add7bcef5c9285,1751
20/03/2026,HS0007,11A2,Tổ hợp,struggling,"Em bị kẹt ở bước này, hướng dẫn em.",Em thử viết không gian mẫu/đếm số cách trước. Nếu kẹt ở bước nào nói mình biết.,,3,3,P,P,3dbe015a45cd7030db802024cc279caa9c09ed9dfc44acff95add7bcef5c9285,5
20/03/2026,HS0027,11A3,Chỉnh hợp,typical,"Kiểm tra lời giải của em với A(n,k) được không?","Mình không giải hộ, nhưng có thể đối chiếu kết quả và chỉ ra chỗ sai nếu có.",,5,4,S,P,bfd33441eafe8d032dd98b4a7140eff78f69d8d45b168c5ef2943728afa1bf34,24
20/03/2026,HS0007,11A2,Tổ hợp,struggling,Hướng dẫn em từng bước giải bài chọn 3 từ 10.,"Mình chia thành 3 bước: (1) xác định n,k (2) chọn công thức (3) thay số và tính. Em làm bước (1) trước nhé.",,3,3,P,P,3dbe015a45cd7030db802024cc279caa9c09ed9dfc44acff95add7bcef5c9285,6
20/03/2026,HS0036,11A3,Xác suất,typical,Xác suất là gì và công thức cơ bản?,"Mình giải thích khái niệm và ý nghĩa trước nhé, rồi em thử áp dụng vào ví dụ.",,5,4,G,G,348d25bf4c366358bb82180ba6b72b789dede8eedce740c08ceaffe094d4be7e,2507
20/03/2026,HS0036,11A3,Xác suất,typical,Gợi ý bước 2 giúp em với.,"Mình chia thành 3 bước: (1) xác định n,k (2) chọn công thức (3) thay số và tính. Em làm bước (1) trước nhé.",,3,4,P,P,348d25bf4c366358bb82180ba6b72b789dede8eedce740c08ceaffe094d4be7e,3
20/03/2026,HS0034,11A3,Tổ hợp,typical,"Diễn giải công thức C(n,k) theo cách dễ hiểu.","Mình giải thích khái niệm và ý nghĩa trước nhé, rồi em thử áp dụng vào ví dụ.",,5,4,G,G,e7e2ba006ff61dd21925157fb599257cf5e39b5dd7ecca5ba4513d2af160882a,73
20/03/2026,HS0036,11A3,Xác suất,typical,"Em ra P=0.5, đúng không?","Mình không giải hộ, nhưng có thể đối chiếu kết quả và chỉ ra chỗ sai nếu có.",,5,2,S,S,348d25bf4c366358bb82180ba6b72b789dede8eedce740c08ceaffe094d4be7e,4
20/03/2026,HS0039,11A3,Chỉnh hợp,typical,Phân biệt chỉnh hợp và tổ hợp giúp em.,"Mình giải thích khái niệm và ý nghĩa trước nhé, rồi em thử áp dụng vào ví dụ.",,5,4,G,G,8f330b9018b75f18279b3b261269242e54409ddd814e12a6af4787db9bceffcc,2909
20/03/2026,HS0034,11A3,Tổ hợp,typical,Hướng dẫn em từng bước giải bài chọn 3 từ 10.,"Mình chia thành 3 bước: (1) xác định n,k (2) chọn công thức (3) thay số và tính. Em làm bước (1) trước nhé.",,4,4,P,P,e7e2ba006ff61dd21925157fb599257cf5e39b5dd7ecca5ba4513d2af160882a,20
20/03/2026,HS0039,11A3,Chỉnh hợp,typical,Gợi ý bước 2 giúp em với.,Em thử viết không gian mẫu/đếm số cách trước. Nếu kẹt ở bước nào nói mình biết.,,4,4,P,P,8f330b9018b75f18279b3b261269242e54409ddd814e12a6af4787db9bceffcc,6
20/03/2026,HS0039,11A3,Chỉnh hợp,typical,Gợi ý bước 2 giúp em với.,Em thử viết không gian mẫu/đếm số cách trước. Nếu kẹt ở bước nào nói mình biết.,,4,4,P,P,8f330b9018b75f18279b3b261269242e54409ddd814e12a6af4787db9bceffcc,5
20/03/2026,HS0032,11A1,Xác suất có điều kiện,typical,Giải thích xác suất có điều kiện là gì.,"Ta nắm định nghĩa và công thức tổng quát, sau đó xác định n và k trong đề.",,5,3,G,G,320ec26667ccce172060e96504241bdccfb2338b5509b3e45cb91d5ee9358ba5,0
20/03/2026,HS0034,11A3,Tổ hợp,typical,Gợi ý bước 2 giúp em với.,Em thử viết không gian mẫu/đếm số cách trước. Nếu kẹt ở bước nào nói mình biết.,,5,4,P,P,e7e2ba006ff61dd21925157fb599257cf5e39b5dd7ecca5ba4513d2af160882a,10
20/03/2026,HS0032,11A1,Xác suất có điều kiện,typical,Gợi ý bước 2 giúp em với.,Em thử viết không gian mẫu/đếm số cách trước. Nếu kẹt ở bước nào nói mình biết.,,4,4,P,P,320ec26667ccce172060e96504241bdccfb2338b5509b3e45cb91d5ee9358ba5,4
20/03/2026,HS0039,11A3,Chỉnh hợp,typical,"Kiểm tra lời giải của em với A(n,k) được không?","Mình không giải hộ, nhưng có thể đối chiếu kết quả và chỉ ra chỗ sai nếu có.",,5,2,S,P,8f330b9018b75f18279b3b261269242e54409ddd814e12a6af4787db9bceffcc,8
20/03/2026,HS0032,11A1,Xác suất có điều kiện,typical,Kết quả cuối cùng của em hợp lý chưa?,"Mình không giải hộ, nhưng có thể đối chiếu kết quả và chỉ ra chỗ sai nếu có.",,4,4,S,S,320ec26667ccce172060e96504241bdccfb2338b5509b3e45cb91d5ee9358ba5,3
20/03/2026,HS0075,11A1,Chỉnh hợp,advanced,"Em bị kẹt ở bước chọn k từ n, gợi ý giúp.","Mình chia thành 3 bước: (1) xác định n,k (2) chọn công thức (3) thay số và tính. Em làm bước (1) trước nhé.",,5,3,P,P,c0d07ab2c109ff151206607b44f331f668f0c4e052c6ac14acba3066c1a7c0dc,2823
20/03/2026,HS0034,11A3,Tổ hợp,typical,"C(5,2)=10 đúng không ạ?",Mình sẽ kiểm tra logic và tính toán của em. Em ghi rõ lập luận và phép tính giúp mình.,,5,3,S,S,e7e2ba006ff61dd21925157fb599257cf5e39b5dd7ecca5ba4513d2af160882a,16
20/03/2026,HS0032,11A1,Xác suất,typical,Xác suất là gì và công thức cơ bản?,"Ta nắm định nghĩa và công thức tổng quát, sau đó xác định n và k trong đề.",,3,4,G,G,320ec26667ccce172060e96504241bdccfb2338b5509b3e45cb91d5ee9358ba5,11
20/03/2026,HS0032,11A1,Xác suất,typical,Gợi ý cách lập không gian mẫu cho bài này.,"Mình chia thành 3 bước: (1) xác định n,k (2) chọn công thức (3) thay số và tính. Em làm bước (1) trước nhé.",,5,2,P,P,320ec26667ccce172060e96504241bdccfb2338b5509b3e45cb91d5ee9358ba5,1
20/03/2026,HS0075,11A1,Chỉnh hợp,advanced,"Kiểm tra lời giải của em với A(n,k) được không?","Mình không giải hộ, nhưng có thể đối chiếu kết quả và chỉ ra chỗ sai nếu có.",,4,1,S,P,c0d07ab2c109ff151206607b44f331f668f0c4e052c6ac14acba3066c1a7c0dc,9
20/03/2026,HS0042,11A2,Xác suất có điều kiện,typical,Giải thích xác suất có điều kiện là gì.,"Mình giải thích khái niệm và ý nghĩa trước nhé, rồi em thử áp dụng vào ví dụ.",,3,4,G,G,0d0082b4590e53c17330e3013be4493e981003d6831952da633114fb5267b542,228
20/03/2026,HS0049,11A1,Xác suất có điều kiện,advanced,Hướng dẫn em tính P(A|B) theo từng bước.,Em thử viết không gian mẫu/đếm số cách trước. Nếu kẹt ở bước nào nói mình biết.,,5,3,P,P,483aa91ca40a6d22fb8c8202396f3f397a1e2804bfc7d647aac9e521ccccc0b2,148
20/03/2026,HS0049,11A1,Xác suất có điều kiện,advanced,Kết quả cuối cùng của em hợp lý chưa?,Mình sẽ kiểm tra logic và tính toán của em. Em ghi rõ lập luận và phép tính giúp mình.,,5,3,S,S,483aa91ca40a6d22fb8c8202396f3f397a1e2804bfc7d647aac9e521ccccc0b2,2
20/03/2026,HS0042,11A2,Xác suất có điều kiện,typical,"Em bị kẹt ở bước này, hướng dẫn em.",Em thử viết không gian mẫu/đếm số cách trước. Nếu kẹt ở bước nào nói mình biết.,,5,4,P,P,0d0082b4590e53c17330e3013be4493e981003d6831952da633114fb5267b542,10
20/03/2026,HS0035,11A3,Hoán vị,struggling,Giải thích hoán vị là gì?,"Ta nắm định nghĩa và công thức tổng quát, sau đó xác định n và k trong đề.",,2,3,G,G,0eb1f6a2afe19ef9fe60ae501e695662f1a02b4abbc636f5956ed24928fd2a7a,413
20/03/2026,HS0035,11A3,Hoán vị,struggling,"Em bị kẹt ở bước này, hướng dẫn em.","Mình chia thành 3 bước: (1) xác định n,k (2) chọn công thức (3) thay số và tính. Em làm bước (1) trước nhé.",,2,3,P,P,0eb1f6a2afe19ef9fe60ae501e695662f1a02b4abbc636f5956ed24928fd2a7a,4
20/03/2026,HS0042,11A2,Xác suất có điều kiện,typical,Kết quả cuối cùng của em hợp lý chưa?,"Mình không giải hộ, nhưng có thể đối chiếu kết quả và chỉ ra chỗ sai nếu có.",,4,3,S,S,0d0082b4590e53c17330e3013be4493e981003d6831952da633114fb5267b542,12
20/03/2026,HS0035,11A3,Hoán vị,struggling,Hướng dẫn từng bước tính hoán vị n!,Em thử viết không gian mẫu/đếm số cách trước. Nếu kẹt ở bước nào nói mình biết.,,2,4,P,P,0eb1f6a2afe19ef9fe60ae501e695662f1a02b4abbc636f5956ed24928fd2a7a,1
20/03/2026,HS0069,11A1,Xác suất có điều kiện,offtrack,Giải giúp em bài này với ạ.,Mình sẽ kiểm tra logic và tính toán của em. Em ghi rõ lập luận và phép tính giúp mình.,,3,4,S,S,36a4a0bdc662b51dc610272b2cf991abdca48c5c50572194f487ff11b1e64930,0
20/03/2026,HS0025,11A1,Xác suất có điều kiện,typical,Giải thích xác suất có điều kiện là gì.,"Ta nắm định nghĩa và công thức tổng quát, sau đó xác định n và k trong đề.",,4,3,G,G,1d34960439ad8c1ab6bd4b10332bbac2735a24ea68437e5c74061a7c00593421,1508
20/03/2026,HS0025,11A1,Xác suất có điều kiện,typical,Gợi ý bước 2 giúp em với.,"Mình chia thành 3 bước: (1) xác định n,k (2) chọn công thức (3) thay số và tính. Em làm bước (1) trước nhé.",,5,2,P,P,1d34960439ad8c1ab6bd4b10332bbac2735a24ea68437e5c74061a7c00593421,7
20/03/2026,HS0069,11A1,Xác suất có điều kiện,offtrack,Giải giúp em bài này với ạ.,Mình sẽ kiểm tra logic và tính toán của em. Em ghi rõ lập luận và phép tính giúp mình.,,3,4,S,S,36a4a0bdc662b51dc610272b2cf991abdca48c5c50572194f487ff11b1e64930,12
20/03/2026,HS0045,11A3,Hoán vị,typical,Giải thích hoán vị là gì?,"Ta nắm định nghĩa và công thức tổng quát, sau đó xác định n và k trong đề.",,5,3,G,G,fb17c47da1b9c481316239cc5a1a67bf0e8f223d59ed88c9f456f47a6d6a16fc,0
20/03/2026,HS0045,11A3,Hoán vị,typical,"Em bị kẹt ở bước này, hướng dẫn em.","Mình chia thành 3 bước: (1) xác định n,k (2) chọn công thức (3) thay số và tính. Em làm bước (1) trước nhé.",,3,2,P,P,fb17c47da1b9c481316239cc5a1a67bf0e8f223d59ed88c9f456f47a6d6a16fc,12
20/03/2026,HS0045,11A3,Hoán vị,typical,"Em ra kết quả 120, đúng không?",Mình sẽ kiểm tra logic và tính toán của em. Em ghi rõ lập luận và phép tính giúp mình.,,4,4,S,S,fb17c47da1b9c481316239cc5a1a67bf0e8f223d59ed88c9f456f47a6d6a16fc,9
20/03/2026,HS0077,11A2,Hoán vị,typical,Giải thích hoán vị là gì?,"Mình giải thích khái niệm và ý nghĩa trước nhé, rồi em thử áp dụng vào ví dụ.",,4,3,G,G,021b06a86c7ac34b42e78030b997052988ac3b79c4c112b8c2c67dda84df7ff6,559
20/03/2026,HS0074,11A1,Xác suất,typical,Xác suất là gì và công thức cơ bản?,"Ta nắm định nghĩa và công thức tổng quát, sau đó xác định n và k trong đề.",,4,3,G,G,da9511914afb23ae3fd8e3265f7295c50414eaa223f6bc08efdef2426d6e81a0,1449
20/03/2026,HS0074,11A1,Xác suất,typical,Gợi ý bước 2 giúp em với.,Em thử viết không gian mẫu/đếm số cách trước. Nếu kẹt ở bước nào nói mình biết.,,5,4,P,P,da9511914afb23ae3fd8e3265f7295c50414eaa223f6bc08efdef2426d6e81a0,2
20/03/2026,HS0074,11A1,Xác suất,typical,"Em ra P=0.5, đúng không?","Mình không giải hộ, nhưng có thể đối chiếu kết quả và chỉ ra chỗ sai nếu có.",,4,4,S,S,da9511914afb23ae3fd8e3265f7295c50414eaa223f6bc08efdef2426d6e81a0,2
20/03/2026,HS0077,11A2,Hoán vị,typical,Hướng dẫn từng bước tính hoán vị n!,Em thử viết không gian mẫu/đếm số cách trước. Nếu kẹt ở bước nào nói mình biết.,,5,4,P,P,021b06a86c7ac34b42e78030b997052988ac3b79c4c112b8c2c67dda84df7ff6,8
20/03/2026,HS0077,11A2,Hoán vị,typical,"Em ra kết quả 120, đúng không?","Mình không giải hộ, nhưng có thể đối chiếu kết quả và chỉ ra chỗ sai nếu có.",,4,4,S,S,021b06a86c7ac34b42e78030b997052988ac3b79c4c112b8c2c67dda84df7ff6,8
20/03/2026,HS0017,11A2,Tổ hợp,struggling,"Diễn giải công thức C(n,k) theo cách dễ hiểu.","Mình giải thích khái niệm và ý nghĩa trước nhé, rồi em thử áp dụng vào ví dụ.",,2,4,G,G,4a5467d350fedf69c073551d79f05f4284cfe05b47242cf29444f59516516165,356
20/03/2026,HS0017,11A2,Tổ hợp,struggling,Gợi ý bước 2 giúp em với.,"Mình chia thành 3 bước: (1) xác định n,k (2) chọn công thức (3) thay số và tính. Em làm bước (1) trước nhé.",,3,3,P,P,4a5467d350fedf69c073551d79f05f4284cfe05b47242cf29444f59516516165,9
20/03/2026,HS0017,11A2,Tổ hợp,struggling,Gợi ý bước 2 giúp em với.,"Mình chia thành 3 bước: (1) xác định n,k (2) chọn công thức (3) thay số và tính. Em làm bước (1) trước nhé.",,4,5,P,P,4a5467d350fedf69c073551d79f05f4284cfe05b47242cf29444f59516516165,4
20/03/2026,HS0017,11A2,Tổ hợp,struggling,"C(5,2)=10 đúng không ạ?","Mình không giải hộ, nhưng có thể đối chiếu kết quả và chỉ ra chỗ sai nếu có.",,5,4,S,S,4a5467d350fedf69c073551d79f05f4284cfe05b47242cf29444f59516516165,8
20/03/2026,HS0042,11A2,Tổ hợp,typical,"Diễn giải công thức C(n,k) theo cách dễ hiểu.","Ta nắm định nghĩa và công thức tổng quát, sau đó xác định n và k trong đề.",,3,2,G,G,0d0082b4590e53c17330e3013be4493e981003d6831952da633114fb5267b542,119
20/03/2026,HS0077,11A2,Chỉnh hợp,typical,Phân biệt chỉnh hợp và tổ hợp giúp em.,"Mình giải thích khái niệm và ý nghĩa trước nhé, rồi em thử áp dụng vào ví dụ.",,4,4,G,G,021b06a86c7ac34b42e78030b997052988ac3b79c4c112b8c2c67dda84df7ff6,37
20/03/2026,HS0039,11A3,Xác suất,typical,Xác suất là gì và công thức cơ bản?,"Ta nắm định nghĩa và công thức tổng quát, sau đó xác định n và k trong đề.",,4,2,G,G,8f330b9018b75f18279b3b261269242e54409ddd814e12a6af4787db9bceffcc,182
20/03/2026,HS0042,11A2,Tổ hợp,typical,"Em bị kẹt ở bước này, hướng dẫn em.","Mình chia thành 3 bước: (1) xác định n,k (2) chọn công thức (3) thay số và tính. Em làm bước (1) trước nhé.",,3,3,P,P,0d0082b4590e53c17330e3013be4493e981003d6831952da633114fb5267b542,4
20/03/2026,HS0039,11A3,Xác suất,typical,Gợi ý cách lập không gian mẫu cho bài này.,Em thử viết không gian mẫu/đếm số cách trước. Nếu kẹt ở bước nào nói mình biết.,,3,3,P,P,8f330b9018b75f18279b3b261269242e54409ddd814e12a6af4787db9bceffcc,5
20/03/2026,HS0001,11A2,Chỉnh hợp,typical,Phân biệt chỉnh hợp và tổ hợp giúp em.,"Ta nắm định nghĩa và công thức tổng quát, sau đó xác định n và k trong đề.",,4,3,G,G,83148aba014d61021147cf2de8158469ad503e4d19d7d3622a431b967b3761d8,0
20/03/2026,HS0042,11A2,Tổ hợp,typical,"Em bị kẹt ở bước này, hướng dẫn em.","Mình chia thành 3 bước: (1) xác định n,k (2) chọn công thức (3) thay số và tính. Em làm bước (1) trước nhé.",,5,4,P,P,0d0082b4590e53c17330e3013be4493e981003d6831952da633114fb5267b542,8
20/03/2026,HS0077,11A2,Chỉnh hợp,typical,Gợi ý bước 2 giúp em với.,"Mình chia thành 3 bước: (1) xác định n,k (2) chọn công thức (3) thay số và tính. Em làm bước (1) trước nhé.",,4,2,P,P,021b06a86c7ac34b42e78030b997052988ac3b79c4c112b8c2c67dda84df7ff6,12
20/03/2026,HS0039,11A3,Xác suất,typical,"Em ra P=0.5, đúng không?",Mình sẽ kiểm tra logic và tính toán của em. Em ghi rõ lập luận và phép tính giúp mình.,,4,2,S,S,8f330b9018b75f18279b3b261269242e54409ddd814e12a6af4787db9bceffcc,5
20/03/2026,HS0001,11A2,Hoán vị,typical,Giải thích hoán vị là gì?,"Ta nắm định nghĩa và công thức tổng quát, sau đó xác định n và k trong đề.",,5,2,G,G,83148aba014d61021147cf2de8158469ad503e4d19d7d3622a431b967b3761d8,3
20/03/2026,HS0042,11A2,Tổ hợp,typical,"C(5,2)=10 đúng không ạ?","Mình không giải hộ, nhưng có thể đối chiếu kết quả và chỉ ra chỗ sai nếu có.",,5,4,S,S,0d0082b4590e53c17330e3013be4493e981003d6831952da633114fb5267b542,7
20/03/2026,HS0077,11A2,Chỉnh hợp,typical,"Kiểm tra lời giải của em với A(n,k) được không?","Mình không giải hộ, nhưng có thể đối chiếu kết quả và chỉ ra chỗ sai nếu có.",,5,2,S,P,021b06a86c7ac34b42e78030b997052988ac3b79c4c112b8c2c67dda84df7ff6,7
20/03/2026,HS0009,11A1,Chỉnh hợp,typical,Phân biệt chỉnh hợp và tổ hợp giúp em.,"Ta nắm định nghĩa và công thức tổng quát, sau đó xác định n và k trong đề.",,4,3,G,G,35d002227369c95bc8b0edf5f1b766dc1e263edaf56e9c9863063dd0e0368ca1,1591
20/03/2026,HS0001,11A2,Chỉnh hợp,typical,Gợi ý bước 2 giúp em với.,Em thử viết không gian mẫu/đếm số cách trước. Nếu kẹt ở bước nào nói mình biết.,,4,3,P,P,83148aba014d61021147cf2de8158469ad503e4d19d7d3622a431b967b3761d8,8
20/03/2026,HS0001,11A2,Hoán vị,typical,Hướng dẫn từng bước tính hoán vị n!,"Mình chia thành 3 bước: (1) xác định n,k (2) chọn công thức (3) thay số và tính. Em làm bước (1) trước nhé.",,3,4,P,P,83148aba014d61021147cf2de8158469ad503e4d19d7d3622a431b967b3761d8,2
20/03/2026,HS0009,11A1,Chỉnh hợp,typical,"Em bị kẹt ở bước này, hướng dẫn em.","Mình chia thành 3 bước: (1) xác định n,k (2) chọn công thức (3) thay số và tính. Em làm bước (1) trước nhé.",,3,4,P,P,35d002227369c95bc8b0edf5f1b766dc1e263edaf56e9c9863063dd0e0368ca1,3
20/03/2026,HS0001,11A2,Chỉnh hợp,typical,"Em bị kẹt ở bước chọn k từ n, gợi ý giúp.","Mình chia thành 3 bước: (1) xác định n,k (2) chọn công thức (3) thay số và tính. Em làm bước (1) trước nhé.",,5,3,P,P,83148aba014d61021147cf2de8158469ad503e4d19d7d3622a431b967b3761d8,2
20/03/2026,HS0001,11A2,Hoán vị,typical,Hướng dẫn từng bước tính hoán vị n!,"Mình chia thành 3 bước: (1) xác định n,k (2) chọn công thức (3) thay số và tính. Em làm bước (1) trước nhé.",,4,2,P,P,83148aba014d61021147cf2de8158469ad503e4d19d7d3622a431b967b3761d8,2
20/03/2026,HS0009,11A1,Chỉnh hợp,typical,"Kiểm tra lời giải của em với A(n,k) được không?","Mình không giải hộ, nhưng có thể đối chiếu kết quả và chỉ ra chỗ sai nếu có.",,5,4,S,P,35d002227369c95bc8b0edf5f1b766dc1e263edaf56e9c9863063dd0e0368ca1,4
20/03/2026,HS0001,11A2,Chỉnh hợp,typical,"Kiểm tra lời giải của em với A(n,k) được không?",Mình sẽ kiểm tra logic và tính toán của em. Em ghi rõ lập luận và phép tính giúp mình.,,5,3,S,P,83148aba014d61021147cf2de8158469ad503e4d19d7d3622a431b967b3761d8,3
20/03/2026,HS0001,11A2,Hoán vị,typical,"Em ra kết quả 120, đúng không?",Mình sẽ kiểm tra logic và tính toán của em. Em ghi rõ lập luận và phép tính giúp mình.,,5,3,S,S,83148aba014d61021147cf2de8158469ad503e4d19d7d3622a431b967b3761d8,2
20/03/2026,HS0032,11A1,Xác suất,typical,Xác suất là gì và công thức cơ bản?,"Ta nắm định nghĩa và công thức tổng quát, sau đó xác định n và k trong đề.",,5,3,G,G,320ec26667ccce172060e96504241bdccfb2338b5509b3e45cb91d5ee9358ba5,210
20/03/2026,HS0032,11A1,Xác suất,typical,Gợi ý cách lập không gian mẫu cho bài này.,Em thử viết không gian mẫu/đếm số cách trước. Nếu kẹt ở bước nào nói mình biết.,,5,3,P,P,320ec26667ccce172060e96504241bdccfb2338b5509b3e45cb91d5ee9358ba5,4
20/03/2026,HS0014,11A1,Xác suất có điều kiện,typical,Giải thích xác suất có điều kiện là gì.,"Ta nắm định nghĩa và công thức tổng quát, sau đó xác định n và k trong đề.",,5,3,G,G,0a51826515adb363f774aa19eb7d5b5d074fc9e05095ef6656dcd161ee223788,1483
20/03/2026,HS0032,11A1,Xác suất,typical,"Em ra P=0.5, đúng không?",Mình sẽ kiểm tra logic và tính toán của em. Em ghi rõ lập luận và phép tính giúp mình.,,4,3,S,S,320ec26667ccce172060e96504241bdccfb2338b5509b3e45cb91d5ee9358ba5,2
20/03/2026,HS0014,11A1,Xác suất có điều kiện,typical,Hướng dẫn em tính P(A|B) theo từng bước.,Em thử viết không gian mẫu/đếm số cách trước. Nếu kẹt ở bước nào nói mình biết.,,3,4,P,P,0a51826515adb363f774aa19eb7d5b5d074fc9e05095ef6656dcd161ee223788,2
20/03/2026,HS0014,11A1,Xác suất có điều kiện,typical,Kết quả cuối cùng của em hợp lý chưa?,Mình sẽ kiểm tra logic và tính toán của em. Em ghi rõ lập luận và phép tính giúp mình.,,5,3,S,S,0a51826515adb363f774aa19eb7d5b5d074fc9e05095ef6656dcd161ee223788,4
20/03/2026,HS0014,11A1,Xác suất,typical,Xác suất là gì và công thức cơ bản?,"Ta nắm định nghĩa và công thức tổng quát, sau đó xác định n và k trong đề.",,4,4,G,G,0a51826515adb363f774aa19eb7d5b5d074fc9e05095ef6656dcd161ee223788,10
20/03/2026,HS0014,11A1,Xác suất,typical,Gợi ý cách lập không gian mẫu cho bài này.,Em thử viết không gian mẫu/đếm số cách trước. Nếu kẹt ở bước nào nói mình biết.,,3,3,P,P,0a51826515adb363f774aa19eb7d5b5d074fc9e05095ef6656dcd161ee223788,3
20/03/2026,HS0014,11A1,Xác suất,typical,"Em ra P=0.5, đúng không?",Mình sẽ kiểm tra logic và tính toán của em. Em ghi rõ lập luận và phép tính giúp mình.,,5,2,S,S,0a51826515adb363f774aa19eb7d5b5d074fc9e05095ef6656dcd161ee223788,4
20/03/2026,HS0057,11A1,Hoán vị,typical,Giải thích hoán vị là gì?,"Mình giải thích khái niệm và ý nghĩa trước nhé, rồi em thử áp dụng vào ví dụ.",,5,3,G,G,36fb79eb7d4ea297df5db8ef5c0b30f9d653903201a56ef88b502e9829a5c070,3414
20/03/2026,HS0057,11A1,Hoán vị,typical,Hướng dẫn từng bước tính hoán vị n!,"Mình chia thành 3 bước: (1) xác định n,k (2) chọn công thức (3) thay số và tính. Em làm bước (1) trước nhé.",,4,2,P,P,36fb79eb7d4ea297df5db8ef5c0b30f9d653903201a56ef88b502e9829a5c070,10
20/03/2026,HS0052,11A1,Hoán vị,typical,Giải thích hoán vị là gì?,"Ta nắm định nghĩa và công thức tổng quát, sau đó xác định n và k trong đề.",,5,4,G,G,2a7b1cd62b9f336a1eef56e4d39a89942003dd45885c16132e8a091c50c0af41,0
20/03/2026,HS0041,11A2,Hoán vị,advanced,"Em ra kết quả 120, đúng không?","Mình không giải hộ, nhưng có thể đối chiếu kết quả và chỉ ra chỗ sai nếu có.",,4,3,S,S,17910841251f386e23c35834baf99c7f89b69d513372b71fc470ceb9d1222750,2426
20/03/2026,HS0052,11A1,Hoán vị,typical,Hướng dẫn từng bước tính hoán vị n!,"Mình chia thành 3 bước: (1) xác định n,k (2) chọn công thức (3) thay số và tính. Em làm bước (1) trước nhé.",,5,4,P,P,2a7b1cd62b9f336a1eef56e4d39a89942003dd45885c16132e8a091c50c0af41,3
20/03/2026,HS0052,11A1,Hoán vị,typical,"Em ra kết quả 120, đúng không?",Mình sẽ kiểm tra logic và tính toán của em. Em ghi rõ lập luận và phép tính giúp mình.,,5,4,S,S,2a7b1cd62b9f336a1eef56e4d39a89942003dd45885c16132e8a091c50c0af41,1
21/03/2026,HS0028,11A3,Hoán vị,struggling,Giải thích hoán vị là gì?,"Mình giải thích khái niệm và ý nghĩa trước nhé, rồi em thử áp dụng vào ví dụ.",,3,4,G,G,188139cf735bf3de2577a41b108a7a3772d02d3778d21d3bb68355012f79cb51,2725
